@T, output
created_at,"Thu Dec 28 12:32:47 MST 2023"
date_format,yyyy-MM-dd
@H,time,precip,tmean,rhum,wind,rain,snow,solRad,netRad,netRainOut,netSnowOut,irrigation_amount,interception,intercStorage,throughfall,snowDepth,snowTotSWE,snowMelt,potET,actET,soilSat,soilSatMPS,soilSatLPS,soilActMPS,soilActLPS,percolation,inRD1,inRD2,inRG1,inRG2,actRG1,actRG2,outRD1,outRD2,outRG1,outRG2
Type,LocalDate,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
Unit,-,mm,C,-,-,-,-,MJ/m2/day,MJ/m2,-,-,-,-,-,-,-,mm,-,mm,mm,-,-,-,-,-,l,-,l,-,-,-,-,l,l,-,-
,2007-04-20,0,10.7615,39.15,2.313,0,0,24.36,11.9015,0,0,0,0,0,0,0,0,0,2.77249,0.54734,0.31537,0.61447,0.02008,371.31027,11.931,0.20397,0,0,0,0,0,16.69823,0,0,0,0.07575
,2007-04-21,0,12.629,36.4,3.238,0,0,14.97,8.32936,0,0,0,0,0,0,0,0,0,2.65202,0.4824,0.31495,0.61372,0.01999,370.852,11.87364,0.20437,0,0,0,0,0,16.65493,0,0,0,0.07556
,2007-04-22,0,12.2555,41.5,4.002,0,0,20.7,10.65517,0,0,0,0,0,0,0,0,0,2.87789,0.48773,0.31452,0.61297,0.0199,370.38874,11.81671,0.20457,0,0,0,0,0,16.61095,0,0,0,0.07536
,2007-04-23,11.68,11.661,66.55,4.036,11.68,0,10.36,6.80264,11.68,0,0,0,0,11.68,0,0,0,1.69147,1.68988,0.32251,0.62805,0.02065,379.591,12.33693,0.44083,0,0,0,0,0,16.85315,0,0,0,0.07516
,2007-04-24,8.13,5.249,87.1,6.694,8.13,0,1.938,3.10039,8.13,0,0,0,0,8.13,0,0,0,0.52981,0.52917,0.32847,0.63685,0.02375,384.95268,14.24049,0.45905,0,0,0,0,0,17.14262,0,0,0,0.07626
,2007-04-25,0,8.7195,58.75,2.799,0,0,20.97,11.22169,0,0,0,0,0,0,0,0,0,2.14803,2.14325,0.32669,0.63407,0.02298,383.26355,13.75505,0.12465,0,0,0,0,0,17.0861,0,0,0,0.07757
,2007-04-26,0,9.3815,64.3,2.271,0,0,20.37,11.1112,0,0,0,0,0,0,0,0,0,2.1019,2.01927,0.325,0.63163,0.02207,381.78018,13.18996,0.13279,0,0,0,0,0,17.02783,0,0,0,0.07731
,2007-04-27,0,11.7935,62.25,1.494,0,0,24.52,12.94234,0,0,0,0,0,0,0,0,0,2.64113,2.34345,0.32306,0.62816,0.02167,379.65406,12.94417,0.14222,0,0,0,0,0,16.96638,0,0,0,0.07705
,2007-04-28,0,14.903,55.2,1.296,0,0,25.37,13.24433,0,0,0,0,0,0,0,0,0,3.0634,2.70545,0.32082,0.62388,0.02147,377.04214,12.82276,0.15449,0,0,0,0,0,16.90241,0,0,0,0.07677
,2007-04-29,0,18.075,50.75,2.066,0,0,25.58,13.35039,0,0,0,0,0,0,0,0,0,3.51665,3.154,0.31824,0.61886,0.02129,374.00999,12.71388,0.16914,0,0,0,0,0,16.83583,0,0,0,0.07648
,2007-04-30,0,18.58,48.45,2.999,0,0,23.05,12.23701,0,0,0,0,0,0,0,0,0,3.53965,2.47799,0.31623,0.61514,0.02098,371.74587,12.52783,0.18642,0,0,0,0,0,16.77742,0,0,0,0.07618
,2007-05-01,0,14.91,64.75,2.832,0,0,20.27,11.36724,0,0,0,0,0,0,0,0,0,2.59396,0.68155,0.31565,0.61419,0.0208,371.14762,12.41736,0.19583,0,0,0,0,0,16.72837,0,0,0,0.07592
,2007-05-02,0,14.775,63.95,4.002,0,0,23.06,12.61473,0,0,0,0,0,0,0,0,0,2.77741,0.59119,0.31514,0.61333,0.02067,370.60704,12.33935,0.19637,0,0,0,0,0,16.67973,0,0,0,0.07569
,2007-05-03,0,15.5945,52,4.257,0,0,21.46,11.64125,0,0,0,0,0,0,0,0,0,3.10996,0.55888,0.31466,0.6125,0.02056,370.08735,12.27234,0.19713,0,0,0,0,0,16.6317,0,0,0,0.07547
,2007-05-04,0.254,8.6515,62.9,2.142,0.254,0,11.63,7.46935,0.254,0,0,0,0,0.254,0,0,0,1.57774,0.30329,0.3146,0.61246,0.02049,370.05255,12.22455,0.20298,0,0,0,0,0,16.59048,0,0,0,0.07526
,2007-05-05,8.64,9.583,74.5,3.578,8.64,0,12.56,7.96818,8.64,0,0,0,0,8.64,0,0,0,1.49399,1.48927,0.3203,0.62317,0.02106,376.59732,12.61855,0.38091,0,0,0,0,0,16.76302,0,0,0,0.07507
,2007-05-06,0,8.156,65.3,3.227,0,0,21.28,11.74822,0,0,0,0,0,0,0,0,0,2.0256,1.97784,0.31865,0.61999,0.02094,374.66949,12.53837,0.16347,0,0,0,0,0,16.70734,0,0,0,0.07585
,2007-05-07,0,10.439,55.25,1.986,0,0,16.85,9.71347,0,0,0,0,0,0,0,0,0,2.13141,1.88969,0.31707,0.61698,0.02082,372.82387,12.46332,0.17427,0,0,0,0,0,16.6521,0,0,0,0.0756
,2007-05-08,0,11.1655,57.15,1.462,0,0,26.38,13.90464,0,0,0,0,0,0,0,0,0,2.81013,2.33003,0.31514,0.61325,0.02071,370.53355,12.39177,0.18577,0,0,0,0,0,16.59448,0,0,0,0.07535
,2007-05-09,0,14.0375,52.35,1.597,0,0,24.68,13.13138,0,0,0,0,0,0,0,0,0,3.01757,0.9831,0.3143,0.61173,0.02061,369.58847,12.32245,0.20071,0,0,0,0,0,16.54318,0,0,0,0.07509
,2007-05-10,0,16.285,52.05,1.523,0,0,23.29,12.6176,0,0,0,0,0,0,0,0,0,3.1301,0.69444,0.3137,0.61065,0.02051,368.92544,12.25761,0.21035,0,0,0,0,0,16.50138,0,0,0,0.07486
,2007-05-11,0,18.208,45.1,1.591,0,0,26.65,13.90755,0,0,0,0,0,0,0,0,0,3.68416,0.58977,0.31319,0.60974,0.02041,368.36368,12.19551,0.2114,0,0,0,0,0,16.46036,0,0,0,0.07467
,2007-05-12,0,18.8,46.65,2.291,0,0,24.67,13.17066,0,0,0,0,0,0,0,0,0,3.67938,0.56274,0.3127,0.60888,0.02032,367.8262,12.1356,0.21239,0,0,0,0,0,16.42008,0,0,0,0.07448
,2007-05-13,0,19.69,45.25,1.873,0,0,20.52,11.37691,0,0,0,0,0,0,0,0,0,3.37867,0.47472,0.31228,0.60815,0.02023,367.37452,12.07748,0.21327,0,0,0,0,0,16.38041,0,0,0,0.0743
,2007-05-14,7.87,16.095,63.35,4.443,7.87,0,20.56,11.76039,7.87,0,0,0,0,7.87,0,0,0,2.81832,2.80428,0.31628,0.61557,0.02071,371.91618,12.40769,0.3725,0,0,0,0,0,16.52565,0,0,0,0.07412
,2007-05-15,0,12.655,66.95,1.338,0,0,17.74,10.43166,0,0,0,0,0,0,0,0,0,2.2269,1.97347,0.31464,0.61241,0.0206,369.98562,12.32914,0.18878,0,0,0,0,0,16.47534,0,0,0,0.07478
,2007-05-16,0,14.569,57,1.378,0,0,25.87,13.96544,0,0,0,0,0,0,0,0,0,3.14333,2.52134,0.31254,0.60838,0.02049,367.50199,12.25578,0.19996,0,0,0,0,0,16.42054,0,0,0,0.07455
,2007-05-17,0,15.795,62.6,1.763,0,0,18.14,10.65738,0,0,0,0,0,0,0,0,0,2.58057,0.51219,0.31209,0.60763,0.02038,367.02532,12.18464,0.21584,0,0,0,0,0,16.38126,0,0,0,0.0743
,2007-05-18,1.016,17.0155,53,1.987,1.016,0,22.85,12.62408,1.016,0,0,0,0,1.016,0,0,0,3.25834,1.58258,0.31163,0.60678,0.02034,366.48024,12.16248,0.23653,0,0,0,0,0,16.3579,0,0,0,0.07412
,2007-05-19,0,17.2455,57.35,2.02,0,0,21.55,12.18492,0,0,0,0,0,0,0,0,0,3.11428,0.36817,0.3113,0.60625,0.02024,366.14478,12.09432,0.22121,0,0,0,0,0,16.31894,0,0,0,0.07402
,2007-05-20,0,17.675,52.7,1.684,0,0,22.74,12.62131,0,0,0,0,0,0,0,0,0,3.31493,0.60271,0.31078,0.60529,0.02015,365.56704,12.03409,0.22141,0,0,0,0,0,16.27996,0,0,0,0.07384
,2007-05-21,0,17.845,56.25,1.904,0,0,21.24,12.06402,0,0,0,0,0,0,0,0,0,3.18283,0.43339,0.31039,0.60462,0.02006,365.15627,11.97643,0.2216,0,0,0,0,0,16.24094,0,0,0,0.07366
,2007-05-22,3.556,10.416,69.3,2.907,3.556,0,5.479,4.84358,3.556,0,0,0,0,3.556,0,0,0,1.31588,1.20573,0.31224,0.6081,0.02023,367.27976,12.09768,0.29247,0,0,0,0,0,16.28443,0,0,0,0.07349
,2007-05-23,0.254,10.8325,57.7,1.564,0.254,0,17.57,10.27613,0.254,0,0,0,0,0.254,0,0,0,2.21667,1.79169,0.31094,0.6056,0.02017,365.74689,12.05277,0.21559,0,0,0,0,0,16.24102,0,0,0,0.07369
,2007-05-24,0,11.961,59.15,2.383,0,0,25.2,13.7572,0,0,0,0,0,0,0,0,0,2.76482,0.74247,0.3103,0.60446,0.02007,365.03439,11.98854,0.21956,0,0,0,0,0,16.20004,0,0,0,0.07349
,2007-05-25,0,15.0315,54,2.167,0,0,26.98,14.52195,0,0,0,0,0,0,0,0,0,3.35747,0.48816,0.30988,0.60373,0.01998,364.57239,11.92841,0.22103,0,0,0,0,0,16.1597,0,0,0,0.0733
,2007-05-26,0,13.911,59.15,1.787,0,0,23.4,13.02799,0,0,0,0,0,0,0,0,0,2.88166,0.49872,0.30944,0.60294,0.01989,364.09593,11.87248,0.22173,0,0,0,0,0,16.11943,0,0,0,0.07312
,2007-05-27,0,18.035,52.85,1.468,0,0,25.55,13.99876,0,0,0,0,0,0,0,0,0,3.61196,0.54165,0.30897,0.60209,0.01981,363.57443,11.81899,0.22223,0,0,0,0,0,16.07878,0,0,0,0.07294
,2007-05-28,0.762,21.32,48.85,2.058,0.762,0,24.18,13.41059,0.762,0,0,0,0,0.762,0,0,0,4.11146,1.45385,0.30843,0.60104,0.01979,362.92854,11.8048,0.23755,0,0,0,0,0,16.04869,0,0,0,0.07275
,2007-05-29,7.37,13.454,68.6,2.727,7.37,0,10.92,7.40112,7.37,0,0,0,0,7.37,0,0,0,1.8569,1.84472,0.31282,0.60931,0.02022,367.98151,12.10029,0.37171,0,0,0,0,0,16.18104,0,0,0,0.07262
,2007-05-30,2.032,11.2995,65.8,1.895,2.032,0,19.23,11.21105,2.032,0,0,0,0,2.032,0,0,0,2.22112,2.15191,0.31265,0.6089,0.02023,367.75288,12.11776,0.25798,0,0,0,0,0,16.1973,0,0,0,0.07322
,2007-05-31,0.254,14.117,58.15,1.834,0.254,0,21.89,12.36586,0.254,0,0,0,0,0.254,0,0,0,2.83407,2.49498,0.31078,0.60528,0.02013,365.53669,12.05477,0.20671,0,0,0,0,0,16.14902,0,0,0,0.07329
,2007-06-01,0,15.035,61.3,1.564,0,0,15.96,9.72784,0,0,0,0,0,0,0,0,0,2.43666,1.85292,0.30924,0.60236,0.02001,363.73524,11.9717,0.21329,0,0,0,0,0,16.09573,0,0,0,0.07307
,2007-06-02,0,15.331,60.55,1.318,0,0,25.85,14.31186,0,0,0,0,0,0,0,0,0,3.20134,0.78105,0.30857,0.60127,0.01982,363.04107,11.85363,0.2247,0,0,0,0,0,16.0537,0,0,0,0.07283
,2007-06-03,0,16.325,60.95,2.032,0,0,21.16,12.19105,0,0,0,0,0,0,0,0,0,2.97218,0.46934,0.30816,0.60054,0.01973,362.60249,11.79196,0.2248,0,0,0,0,0,16.01157,0,0,0,0.07264
,2007-06-04,1.016,16.125,58.75,1.512,1.016,0,19.69,11.45572,1.016,0,0,0,0,1.016,0,0,0,2.8728,1.41106,0.30781,0.59984,0.01972,362.17656,11.78711,0.24477,0,0,0,0,0,15.98609,0,0,0,0.07245
,2007-06-05,0,17.755,58.65,1.654,0,0,18.83,11.11378,0,0,0,0,0,0,0,0,0,2.9997,0.34017,0.30751,0.59936,0.01963,361.866,11.72716,0.22814,0,0,0,0,0,15.94372,0,0,0,0.07234
,2007-06-06,0,18.545,51.25,4.223,0,0,20.25,11.62775,0,0,0,0,0,0,0,0,0,3.77416,0.54561,0.30703,0.5985,0.01955,361.34431,11.6731,0.22831,0,0,0,0,0,15.90125,0,0,0,0.07214
,2007-06-07,0,11.2985,49.35,5.374,0,0,20.09,11.35865,0,0,0,0,0,0,0,0,0,2.81,0.2752,0.30678,0.59809,0.01947,361.09077,11.62146,0.22862,0,0,0,0,0,15.85893,0,0,0,0.07195
,2007-06-08,0,13.0145,54.5,1.654,0,0,28.01,15.04485,0,0,0,0,0,0,0,0,0,3.17384,0.38382,0.30644,0.5975,0.01938,360.73244,11.5661,0.22885,0,0,0,0,0,15.81664,0,0,0,0.07176
,2007-06-09,0,17.908,47.75,1.542,0,0,27.6,14.80687,0,0,0,0,0,0,0,0,0,3.93422,0.39322,0.3061,0.59688,0.01931,360.35727,11.51827,0.22917,0,0,0,0,0,15.77434,0,0,0,0.07157
,2007-06-10,0,20.415,47.8,1.304,0,0,28.27,15.25148,0,0,0,0,0,0,0,0,0,4.28584,0.38942,0.30575,0.59628,0.01924,359.98462,11.47178,0.22961,0,0,0,0,0,15.7321,0,0,0,0.07138
,2007-06-11,0,21.51,48.4,1.874,0,0,22.82,12.85644,0,0,0,0,0,0,0,0,0,4.14657,0.33274,0.30546,0.59576,0.01917,359.66752,11.42648,0.23014,0,0,0,0,0,15.68992,0,0,0,0.07119
,2007-06-12,6.096,17.23,69.1,2.779,6.096,0,8.18,6.13601,6.096,0,0,0,0,6.096,0,0,0,2.04007,2.00349,0.3087,0.60182,0.01952,363.37314,11.66494,0.34957,0,0,0,0,0,15.78823,0,0,0,0.071
,2007-06-13,0,17.65,56.85,3.067,0,0,24.94,13.93113,0,0,0,0,0,0,0,0,0,3.57446,3.11587,0.30612,0.59676,0.01943,360.28762,11.60504,0.20981,0,0,0,0,0,15.72797,0,0,0,0.07144
,2007-06-14,0,17.515,57.8,1.541,0,0,26.32,14.59946,0,0,0,0,0,0,0,0,0,3.56032,0.85062,0.3054,0.59547,0.01934,359.47928,11.54632,0.22797,0,0,0,0,0,15.67815,0,0,0,0.07117
,2007-06-15,0,21.53,57.6,1.674,0,0,25.86,14.65304,0,0,0,0,0,0,0,0,0,4.07984,0.35066,0.30509,0.59495,0.01926,359.15305,11.49268,0.23582,0,0,0,0,0,15.6359,0,0,0,0.07094
,2007-06-16,0,22.245,54.95,2.071,0,0,20.4,11.98479,0,0,0,0,0,0,0,0,0,3.91563,0.42488,0.30472,0.59427,0.01918,358.74822,11.44361,0.23615,0,0,0,0,0,15.59368,0,0,0,0.07075
,2007-06-17,0,24.22,51.55,2.637,0,0,27.01,15.15654,0,0,0,0,0,0,0,0,0,4.99901,0.41604,0.30435,0.59362,0.01911,358.35033,11.39669,0.2364,0,0,0,0,0,15.55127,0,0,0,0.07056
,2007-06-18,0,19.125,37.85,2.218,0,0,28.34,14.71864,0,0,0,0,0,0,0,0,0,4.65467,0.33924,0.30405,0.59308,0.01904,358.02747,11.3518,0.23675,0,0,0,0,0,15.50883,0,0,0,0.07037
,2007-06-19,0,20.155,47.15,1.307,0,0,28.64,15.37011,0,0,0,0,0,0,0,0,0,4.33583,0.32309,0.30376,0.59258,0.01898,357.71944,11.30853,0.23703,0,0,0,0,0,15.46631,0,0,0,0.07018
,2007-06-20,0,23.785,51.6,1.448,0,0,27.65,15.4179,0,0,0,0,0,0,0,0,0,4.71159,0.33989,0.30346,0.59204,0.01891,357.39348,11.26672,0.23725,0,0,0,0,0,15.42361,0,0,0,0.06998
,2007-06-21,0,23.985,44.7,2.345,0,0,21.31,12.14627,0,0,0,0,0,0,0,0,0,4.82182,0.32963,0.30317,0.59152,0.01885,357.0769,11.22613,0.23751,0,0,0,0,0,15.38072,0,0,0,0.06979
,2007-06-22,0,20.985,54.35,2.116,0,0,18.06,10.78681,0,0,0,0,0,0,0,0,0,3.64934,0.23958,0.30295,0.59115,0.01879,356.84955,11.18673,0.23779,0,0,0,0,0,15.33777,0,0,0,0.0696
,2007-06-23,0,21.275,52,1.699,0,0,28,15.37678,0,0,0,0,0,0,0,0,0,4.41447,0.3422,0.30264,0.5906,0.01873,356.51885,11.14843,0.23794,0,0,0,0,0,15.29447,0,0,0,0.0694
,2007-06-24,0,24.385,48,1.814,0,0,24.42,13.74363,0,0,0,0,0,0,0,0,0,4.8018,0.30038,0.30238,0.59013,0.01868,356.22937,11.11111,0.23826,0,0,0,0,0,15.25082,0,0,0,0.06921
,2007-06-25,0,24.48,46.25,1.403,0,0,27.78,15.22057,0,0,0,0,0,0,0,0,0,4.98517,0.33432,0.30208,0.58959,0.01862,355.90537,11.07477,0.23872,0,0,0,0,0,15.2069,0,0,0,0.06901
,2007-06-26,0,20.055,62.4,2.669,0,0,19.05,11.39071,0,0,0,0,0,0,0,0,0,3.32442,0.19378,0.3019,0.58929,0.01857,355.7214,11.03934,0.23925,0,0,0,0,0,15.16308,0,0,0,0.06881
,2007-06-27,0,20.465,64.6,2.001,0,0,15.81,9.86834,0,0,0,0,0,0,0,0,0,2.98281,0.22902,0.30169,0.58893,0.01851,355.50165,11.00485,0.23948,0,0,0,0,0,15.11906,0,0,0,0.06861
,2007-06-28,0.254,23,60.3,2.882,0.254,0,24.33,14.09766,0.254,0,0,0,0,0.254,0,0,0,4.21864,0.48123,0.30148,0.58855,0.01847,355.27163,10.97827,0.24426,0,0,0,0,0,15.07858,0,0,0,0.06841
,2007-06-29,0,22.24,58.85,2.443,0,0,25.8,14.68386,0,0,0,0,0,0,0,0,0,4.22665,0.25907,0.30125,0.58814,0.01842,355.02172,10.94474,0.2407,0,0,0,0,0,15.03406,0,0,0,0.06823
,2007-06-30,0,22.99,45.4,1.721,0,0,25.29,13.88366,0,0,0,0,0,0,0,0,0,4.68615,0.3334,0.30095,0.5876,0.01837,354.69687,10.91224,0.24094,0,0,0,0,0,14.98917,0,0,0,0.06803
,2007-07-01,3.048,25.48,50.2,2.462,3.048,0,26.75,15.00918,3.048,0,0,0,0,3.048,0,0,0,5.2565,4.40852,0.30023,0.58598,0.01852,353.71406,11.01712,0.29785,0,0,0,0,0,14.99678,0,0,0,0.06782
,2007-07-02,0,25.87,53,2.624,0,0,26.72,15.18248,0,0,0,0,0,0,0,0,0,5.22117,0.20442,0.30005,0.58569,0.01846,353.52911,10.97458,0.24548,0,0,0,0,0,14.95133,0,0,0,0.06786
,2007-07-03,0,24.595,52.15,3.065,0,0,19.27,11.42468,0,0,0,0,0,0,0,0,0,4.60753,0.17951,0.29988,0.58542,0.0184,353.36222,10.93933,0.24571,0,0,0,0,0,14.90573,0,0,0,0.06765
,2007-07-04,0,23.09,55.7,2.125,0,0,27.18,15.24194,0,0,0,0,0,0,0,0,0,4.54955,0.21359,0.29969,0.5851,0.01835,353.16079,10.90498,0.24585,0,0,0,0,0,14.85989,0,0,0,0.06745
,2007-07-05,0,23.59,53.1,1.567,0,0,25.73,14.45745,0,0,0,0,0,0,0,0,0,4.48478,0.24247,0.29947,0.58471,0.0183,352.92849,10.87307,0.24598,0,0,0,0,0,14.81383,0,0,0,0.06724
,2007-07-06,0,23.69,51.05,1.699,0,0,27.51,15.1934,0,0,0,0,0,0,0,0,0,4.74823,0.25185,0.29925,0.58431,0.01826,352.68594,10.84246,0.2461,0,0,0,0,0,14.7675,0,0,0,0.06703
,2007-07-07,0,24.48,46.05,1.874,0,0,25.18,13.89947,0,0,0,0,0,0,0,0,0,4.91406,0.24718,0.29903,0.58391,0.01821,352.44736,10.813,0.24627,0,0,0,0,0,14.72092,0,0,0,0.06682
,2007-07-08,0.254,23.225,53.25,1.744,0.254,0,19.24,11.3268,0.254,0,0,0,0,0.254,0,0,0,3.92884,0.25926,0.299,0.58389,0.01818,352.43587,10.79513,0.25013,0,0,0,0,0,14.67914,0,0,0,0.06661
,2007-07-09,0,23.03,56.15,1.307,0,0,24.86,14.08721,0,0,0,0,0,0,0,0,0,4.15955,0.22003,0.29881,0.58354,0.01814,352.22401,10.76697,0.2453,0,0,0,0,0,14.632,0,0,0,0.06642
,2007-07-10,0,22.33,58.55,3.066,0,0,21.57,12.53242,0,0,0,0,0,0,0,0,0,4.0099,0.23274,0.2986,0.58317,0.0181,351.99891,10.73976,0.24558,0,0,0,0,0,14.58464,0,0,0,0.06621
,2007-07-11,4.064,22.04,62.6,1.856,4.064,0,24.03,13.83659,4.064,0,0,0,0,4.064,0,0,0,3.83274,3.48745,0.299,0.58369,0.01832,352.33029,10.8927,0.31896,0,0,0,0,0,14.6121,0,0,0,0.06599
,2007-07-12,10.92,20.925,67.85,1.837,10.92,0,13.56,8.73955,10.92,0,0,0,0,10.92,0,0,0,2.67393,2.66846,0.3057,0.59697,0.01848,360.37778,11.00498,0.31727,0,0,0,0,0,14.68059,0,0,0,0.06612
,2007-07-13,0,21.835,55.6,1.295,0,0,25.97,14.43439,0,0,0,0,0,0,0,0,0,4.09596,4.08697,0.30233,0.59027,0.01841,356.3213,10.95606,0.20111,0,0,0,0,0,14.61149,0,0,0,0.06643
,2007-07-14,0,23.955,52.85,1.522,0,0,24.88,13.96004,0,0,0,0,0,0,0,0,0,4.41687,4.11783,0.29894,0.58353,0.01834,352.23752,10.91051,0.22169,0,0,0,0,0,14.54014,0,0,0,0.06612
,2007-07-15,0,24.255,53.4,1.123,0,0,26.38,14.71085,0,0,0,0,0,0,0,0,0,4.44855,0.65831,0.29842,0.5826,0.01827,351.65435,10.86288,0.24446,0,0,0,0,0,14.48714,0,0,0,0.06579
,2007-07-16,0,24.72,48.9,1.119,0,0,24.76,13.74394,0,0,0,0,0,0,0,0,0,4.43892,0.24316,0.2982,0.58226,0.01819,351.44399,10.81287,0.24888,0,0,0,0,0,14.43823,0,0,0,0.06555
,2007-07-17,0,25.445,49.85,1.521,0,0,22.16,12.61853,0,0,0,0,0,0,0,0,0,4.45182,0.28922,0.29795,0.58181,0.01814,351.17212,10.77865,0.24911,0,0,0,0,0,14.38919,0,0,0,0.06533
,2007-07-18,0,26.46,49.6,1.58,0,0,25.31,14.1671,0,0,0,0,0,0,0,0,0,4.91391,0.29379,0.2977,0.58135,0.01809,350.89291,10.74752,0.24935,0,0,0,0,0,14.33997,0,0,0,0.06511
,2007-07-19,0,23.895,64.8,2.243,0,0,17.62,10.78112,0,0,0,0,0,0,0,0,0,3.48349,0.19039,0.29753,0.58105,0.01805,350.71511,10.71872,0.24968,0,0,0,0,0,14.29082,0,0,0,0.06489
,2007-07-20,0,25.84,57.2,2.093,0,0,25.06,14.35449,0,0,0,0,0,0,0,0,0,4.67722,0.30563,0.29726,0.58057,0.01801,350.42061,10.69167,0.24986,0,0,0,0,0,14.2414,0,0,0,0.06466
,2007-07-21,0,26,51.15,1.351,0,0,24.24,13.64566,0,0,0,0,0,0,0,0,0,4.57953,0.23178,0.29706,0.5802,0.01797,350.19898,10.66589,0.25025,0,0,0,0,0,14.19188,0,0,0,0.06444
,2007-07-22,0,26.16,51.7,1.934,0,0,25.82,14.42424,0,0,0,0,0,0,0,0,0,4.95116,0.28564,0.29681,0.57974,0.01793,349.92261,10.64126,0.25069,0,0,0,0,0,14.14222,0,0,0,0.06422
,2007-07-23,0,25.67,50.7,1.463,0,0,23.94,13.41266,0,0,0,0,0,0,0,0,0,4.55388,0.22571,0.29661,0.57939,0.01789,349.70553,10.61753,0.25125,0,0,0,0,0,14.09256,0,0,0,0.06399
,2007-07-24,0,25.675,51.65,1.432,0,0,24.67,13.78639,0,0,0,0,0,0,0,0,0,4.57676,0.25367,0.29639,0.57898,0.01786,349.45988,10.59462,0.25179,0,0,0,0,0,14.04286,0,0,0,0.06377
,2007-07-25,0,25.805,48.85,2.197,0,0,23.62,13.14127,0,0,0,0,0,0,0,0,0,4.8906,0.25073,0.29617,0.57858,0.01782,349.21671,10.57241,0.25237,0,0,0,0,0,13.9931,0,0,0,0.06354
,2007-07-26,0,23.95,55.15,2.299,0,0,21.65,12.33333,0,0,0,0,0,0,0,0,0,4.21083,0.21513,0.29599,0.57877,0.01718,349.36763,10.1919,0.25305,0,0,0,0,0,13.94349,0,0,0,0.06332
,2007-07-27,21.84,22.895,69.9,2.157,21.84,0,17.86,10.86023,21.84,0,0,0,0,21.84,0,0,0,3.13154,3.12397,0.31123,0.60487,0.02167,365.17564,12.9369,0.40237,0,0,0,0,0,14.13719,0,0,0,0.06309
,2007-07-28,0.762,22.47,70.8,1.006,0.762,0,20.53,12.17318,0.762,0,0,0,0,0.762,0,0,0,3.22995,3.22371,0.30917,0.60257,0.01987,363.78524,11.8227,0.18846,0,0,0,0,0,14.10337,0,0,0,0.06397
,2007-07-29,0,22.775,66.2,1.037,0,0,21.42,12.47459,0,0,0,0,0,0,0,0,0,3.43927,3.43244,0.30634,0.59792,0.01883,360.97266,11.18882,0.17234,0,0,0,0,0,14.03621,0,0,0,0.06382
,2007-07-30,0,23.425,62.2,1.522,0,0,24,13.61752,0,0,0,0,0,0,0,0,0,3.91337,3.88644,0.30313,0.59196,0.01835,357.36398,10.8973,0.18943,0,0,0,0,0,13.9664,0,0,0,0.06351
,2007-07-31,0,23.455,59.35,1.366,0,0,24.59,13.75287,0,0,0,0,0,0,0,0,0,4.01362,3.57591,0.30018,0.5862,0.01813,353.90721,10.76455,0.20934,0,0,0,0,0,13.89592,0,0,0,0.0632
,2007-08-01,3.302,24.815,59.7,2.103,3.302,0,19.89,11.62138,3.302,0,0,0,0,3.302,0,0,0,3.91405,3.7077,0.29979,0.58516,0.0183,353.30499,10.89382,0.28555,0,0,0,0,0,13.89858,0,0,0,0.06288
,2007-08-02,20.57,22.74,69.8,1.954,20.57,0,21.07,12.34368,20.57,0,0,0,0,20.57,0,0,0,3.35342,3.34744,0.31386,0.60865,0.02313,367.49389,13.81754,0.32995,0,0,0,0,0,14.0305,0,0,0,0.06289
,2007-08-03,1.016,24.72,62.05,1.384,1.016,0,21.07,12.23302,1.016,0,0,0,0,1.016,0,0,0,3.74915,3.74326,0.31157,0.60602,0.02117,365.91894,12.61284,0.18753,0,0,0,0,0,14.00526,0,0,0,0.06349
,2007-08-04,0,25.145,62.25,1.686,0,0,19.21,11.34962,0,0,0,0,0,0,0,0,0,3.68001,3.67453,0.30854,0.6012,0.01989,363.00516,11.83878,0.1626,0,0,0,0,0,13.93673,0,0,0,0.06337
,2007-08-05,1.016,23.92,56.75,1.751,1.016,0,21.14,11.94437,1.016,0,0,0,0,1.016,0,0,0,3.89595,3.88821,0.30614,0.59686,0.01936,360.39596,11.52888,0.21464,0,0,0,0,0,13.90546,0,0,0,0.06306
,2007-08-06,0,22.77,67.7,1.515,0,0,13.83,8.67286,0,0,0,0,0,0,0,0,0,2.72018,2.5575,0.30403,0.59319,0.0188,358.16426,11.19,0.19593,0,0,0,0,0,13.84164,0,0,0,0.06292
,2007-08-07,0,21.815,68.1,1.462,0,0,16.29,9.80359,0,0,0,0,0,0,0,0,0,2.83189,2.24052,0.30217,0.58973,0.01854,356.06488,11.03597,0.20972,0,0,0,0,0,13.77723,0,0,0,0.06263
,2007-08-08,0,22.375,57.3,1.537,0,0,23.79,12.97266,0,0,0,0,0,0,0,0,0,3.83804,1.79752,0.30069,0.58764,0.01763,354.79057,10.49995,0.22431,0,0,0,0,0,13.72495,0,0,0,0.06234
,2007-08-09,0,23.72,53.15,1.791,0,0,24.99,13.40723,0,0,0,0,0,0,0,0,0,4.28221,1.16348,0.29975,0.58602,0.01741,353.76324,10.37409,0.22704,0,0,0,0,0,13.67488,0,0,0,0.0621
