@T, output
created_at,"Thu Dec 28 12:32:47 MST 2023"
date_format,yyyy-MM-dd
@H,time,ID,precip,tmean,rhum,wind,rain,snow,solRad,netRad,netRainOut,netSnowOut,irrigation_amount,interception,intercStorage,throughfall,snowDepth,snowTotSWE,snowMelt,potET,actET,soilSat,soilSatMPS,soilSatLPS,soilActMPS,soilActLPS,percolation,inRD1,inRD2,inRG1,inRG2,actRG1,actRG2,outRD1,outRD2,outRG1,outRG2,aTransp
Type,LocalDate,Integer,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
Unit,-,-,mm,C,-,-,-,-,MJ/m2/day,MJ/m2,-,-,-,-,-,-,-,mm,-,mm,mm,-,-,-,-,-,l,-,l,-,-,-,-,l,l,-,-,mm
,2007-04-16,1,0,9.8765,57.35,5.341,0,0,14.11,8.13805,0,0,0,0,0,0,0,0,0,1.98849,0.16355,0.4477,0.93337,0.00001,494.42318,0.00812,2.65555,0,0,0,0,0,71.94442,0,0,0,0.32708,0
,2007-04-17,1,0,11.4925,58.2,2.127,0,0,19.2,10.2681,0,0,0,0,0,0,0,0,0,2.2557,0.21084,0.44751,0.93297,0.00001,494.21234,0.00815,2.66877,0,0,0,0,0,71.60181,0,0,0,0.32554,0
,2007-04-18,1,0,11.6645,58.4,4.098,0,0,21.35,11.19244,0,0,0,0,0,0,0,0,0,2.43329,0.2132,0.44732,0.93257,0.00001,493.99914,0.00819,2.6858,0,0,0,0,0,71.26053,0,0,0,0.32399,0
,2007-04-19,1,0,10.801,44.85,4.938,0,0,25.02,12.2996,0,0,0,0,0,0,0,0,0,2.85052,0.23336,0.44711,0.93213,0.00001,493.76578,0.00823,2.70305,0,0,0,0,0,70.91915,0,0,0,0.32245,0
,2007-04-20,1,0,10.7615,39.15,2.313,0,0,24.36,11.9015,0,0,0,0,0,0,0,0,0,2.77249,0.2004,0.44693,0.93175,0.00001,493.56538,0.00827,2.72194,0,0,0,0,0,70.58197,0,0,0,0.3209,0
,2007-04-21,1,0,12.629,36.4,3.238,0,0,14.97,8.32936,0,0,0,0,0,0,0,0,0,2.65202,0.19216,0.44675,0.93139,0.00001,493.37322,0.00831,2.73819,0,0,0,0,0,70.24697,0,0,0,0.31938,0
,2007-04-22,1,0,12.2555,41.5,4.002,0,0,20.7,10.65518,0,0,0,0,0,0,0,0,0,2.87789,0.21158,0.44656,0.93099,0.00001,493.16164,0.00834,2.75377,0,0,0,0,0,69.9119,0,0,0,0.31786,0
,2007-04-23,1,11.68,11.661,66.55,4.036,11.68,0,10.36,6.80264,11.68,0,0,0,0,11.68,0,0,0,1.69147,1.69147,0.45561,0.94984,0.00001,503.14981,0.0084,2.77129,0,0,0,0,0,70.39141,0,0,0,0.31634,0
,2007-04-24,1,8.13,5.249,87.1,6.694,8.13,0,1.938,3.10039,8.13,0,0,0,0,8.13,0,0,0,0.52981,0.52981,0.46128,0.96164,0.00005,509.39688,0.02782,3.30914,0,0,0,0,0,71.88891,0,0,0,0.31851,0
,2007-04-25,1,0,8.7195,58.75,2.799,0,0,20.97,11.22169,0,0,0,0,0,0,0,0,0,2.14803,2.14803,0.45931,0.95758,0.00001,507.24895,0.00563,1.51522,0,0,0,0,0,71.42117,0,0,0,0.32529,0
,2007-04-26,1,0,9.3815,64.3,2.271,0,0,20.37,11.1112,0,0,0,0,0,0,0,0,0,2.1019,2.1019,0.45741,0.95361,0.00001,505.14706,0.00567,1.65761,0,0,0,0,0,70.93562,0,0,0,0.32317,0
,2007-04-27,1,0,11.7935,62.25,1.494,0,0,24.52,12.94234,0,0,0,0,0,0,0,0,0,2.64113,2.64113,0.45502,0.94863,0.00001,502.50592,0.00609,1.81957,0,0,0,0,0,70.40841,0,0,0,0.32098,0
,2007-04-28,1,0,14.903,55.2,1.296,0,0,25.37,13.24433,0,0,0,0,0,0,0,0,0,3.0634,3.0634,0.45225,0.94284,0.00001,499.44252,0.00661,2.02528,0,0,0,0,0,69.84796,0,0,0,0.31859,0
,2007-04-29,1,0,18.075,50.75,2.066,0,0,25.58,13.35039,0,0,0,0,0,0,0,0,0,3.51665,3.51635,0.44906,0.93621,0.00001,495.92617,0.00721,2.26655,0,0,0,0,0,69.25075,0,0,0,0.31605,0
,2007-04-30,1,0,18.58,48.45,2.999,0,0,23.05,12.23701,0,0,0,0,0,0,0,0,0,3.53965,2.33595,0.44737,0.93268,0.00001,494.0562,0.00787,2.54704,0,0,0,0,0,68.78597,0,0,0,0.31335,0
,2007-05-01,1,0,14.91,64.75,2.832,0,0,20.27,11.36724,0,0,0,0,0,0,0,0,0,2.59396,0.06221,0.44731,0.93256,0.00001,493.99398,0.00822,2.69812,0,0,0,0,0,68.46934,0,0,0,0.31125,0
,2007-05-02,1,0,14.775,63.95,4.002,0,0,23.06,12.61473,0,0,0,0,0,0,0,0,0,2.77741,0.06666,0.44725,0.93243,0.00001,493.92732,0.00823,2.70349,0,0,0,0,0,68.15412,0,0,0,0.30982,0
,2007-05-03,1,0,15.5945,52,4.257,0,0,21.46,11.64125,0,0,0,0,0,0,0,0,0,3.10996,0.07604,0.44719,0.93229,0.00001,493.85128,0.00824,2.70889,0,0,0,0,0,67.83956,0,0,0,0.30839,0
,2007-05-04,1,0.254,8.6515,62.9,2.142,0.254,0,11.63,7.46935,0.254,0,0,0,0,0.254,0,0,0,1.57774,0.10662,0.44732,0.93257,0.00001,493.99865,0.00826,2.71504,0,0,0,0,0,67.54451,0,0,0,0.30697,0
,2007-05-05,1,8.64,9.583,74.5,3.578,8.64,0,12.56,7.96818,8.64,0,0,0,0,8.64,0,0,0,1.49399,1.49399,0.45379,0.94606,0.00001,501.14409,0.00825,2.70371,0,0,0,0,0,67.80984,0,0,0,0.30563,0
,2007-05-06,1,0,8.156,65.3,3.227,0,0,21.28,11.74822,0,0,0,0,0,0,0,0,0,2.0256,2.0256,0.45195,0.94223,0.00001,499.11849,0.00688,2.13411,0,0,0,0,0,67.34427,0,0,0,0.30683,0
,2007-05-07,1,0,10.439,55.25,1.986,0,0,16.85,9.71347,0,0,0,0,0,0,0,0,0,2.13141,2.13141,0.45002,0.93821,0.00001,496.98709,0.00727,2.29246,0,0,0,0,0,66.86935,0,0,0,0.30473,0
,2007-05-08,1,0,11.1655,57.15,1.462,0,0,26.38,13.90464,0,0,0,0,0,0,0,0,0,2.81013,2.80803,0.44748,0.93291,0.00001,494.17905,0.00767,2.46225,0,0,0,0,0,66.34049,0,0,0,0.30258,0
,2007-05-09,1,0,14.0375,52.35,1.597,0,0,24.68,13.13138,0,0,0,0,0,0,0,0,0,3.01757,1.77318,0.4459,0.9296,0.00001,492.42796,0.00819,2.68801,0,0,0,0,0,65.89768,0,0,0,0.30018,0
,2007-05-10,1,0,16.285,52.05,1.523,0,0,23.29,12.6176,0,0,0,0,0,0,0,0,0,3.1301,0.07507,0.44583,0.92946,0.00001,492.35289,0.00852,2.83032,0,0,0,0,0,65.59306,0,0,0,0.29818,0
,2007-05-11,1,0,18.208,45.1,1.591,0,0,26.65,13.90755,0,0,0,0,0,0,0,0,0,3.68416,0.08838,0.44575,0.92929,0.00001,492.26452,0.00853,2.83674,0,0,0,0,0,65.28905,0,0,0,0.2968,0
,2007-05-12,1,0,18.8,46.65,2.291,0,0,24.67,13.17066,0,0,0,0,0,0,0,0,0,3.67938,0.0887,0.44567,0.92913,0.00001,492.17581,0.00855,2.84394,0,0,0,0,0,64.98638,0,0,0,0.29543,0
,2007-05-13,1,0,19.69,45.25,1.873,0,0,20.52,11.37691,0,0,0,0,0,0,0,0,0,3.37867,0.08507,0.44559,0.92897,0.00001,492.09075,0.00856,2.85117,0,0,0,0,0,64.68537,0,0,0,0.29406,0
,2007-05-14,1,7.87,16.095,63.35,4.443,7.87,0,20.56,11.76039,7.87,0,0,0,0,7.87,0,0,0,2.81832,2.81832,0.45017,0.9385,0.00001,497.14243,0.00858,2.8581,0,0,0,0,0,64.80055,0,0,0,0.29269,0
,2007-05-15,1,0,12.655,66.95,1.338,0,0,17.74,10.43166,0,0,0,0,0,0,0,0,0,2.2269,2.22688,0.44815,0.9343,0.00001,494.91555,0.00765,2.45117,0,0,0,0,0,64.32945,0,0,0,0.29322,0
,2007-05-16,1,0,14.569,57,1.378,0,0,25.87,13.96544,0,0,0,0,0,0,0,0,0,3.14333,3.13374,0.44531,0.92838,0.00001,491.78181,0.00806,2.62864,0,0,0,0,0,63.78368,0,0,0,0.29108,0
,2007-05-17,1,0,15.795,62.6,1.763,0,0,18.14,10.65738,0,0,0,0,0,0,0,0,0,2.58057,0.11904,0.4452,0.92816,0.00002,491.66278,0.00863,2.88275,0,0,0,0,0,63.48477,0,0,0,0.28861,0
,2007-05-18,1,1.016,17.0155,53,1.987,1.016,0,22.85,12.62408,1.016,0,0,0,0,1.016,0,0,0,3.25834,2.38154,0.44433,0.92633,0.00002,490.69478,0.00866,2.89304,0,0,0,0,0,63.11829,0,0,0,0.28726,0
,2007-05-19,1,0,17.2455,57.35,2.02,0,0,21.55,12.18492,0,0,0,0,0,0,0,0,0,3.11428,0.07469,0.44426,0.92619,0.00002,490.62009,0.00883,2.97208,0,0,0,0,0,62.82639,0,0,0,0.2856,0
,2007-05-20,1,0,17.675,52.7,1.684,0,0,22.74,12.62131,0,0,0,0,0,0,0,0,0,3.31493,0.07951,0.44419,0.92604,0.00002,490.54059,0.00885,2.97837,0,0,0,0,0,62.53557,0,0,0,0.28428,0
,2007-05-21,1,0,17.845,56.25,1.904,0,0,21.24,12.06402,0,0,0,0,0,0,0,0,0,3.18283,0.07643,0.44412,0.9259,0.00002,490.46415,0.00886,2.98489,0,0,0,0,0,62.24632,0,0,0,0.28297,0
,2007-05-22,1,3.556,10.416,69.3,2.907,3.556,0,5.479,4.84358,3.556,0,0,0,0,3.556,0,0,0,1.31588,1.31394,0.44615,0.93013,0.00002,492.70622,0.00887,2.99116,0,0,0,0,0,62.14782,0,0,0,0.28166,0
,2007-05-23,1,0.254,10.8325,57.7,1.564,0.254,0,17.57,10.27613,0.254,0,0,0,0,0.254,0,0,0,2.21667,2.17672,0.44441,0.9265,0.00001,490.7831,0.00849,2.80878,0,0,0,0,0,61.71037,0,0,0,0.28121,0
,2007-05-24,1,0,11.961,59.15,2.383,0,0,25.2,13.7572,0,0,0,0,0,0,0,0,0,2.76482,0.33955,0.4441,0.92586,0.00002,490.44356,0.00882,2.96469,0,0,0,0,0,61.40296,0,0,0,0.27923,0
,2007-05-25,1,0,15.0315,54,2.167,0,0,26.98,14.52195,0,0,0,0,0,0,0,0,0,3.35747,0.19587,0.44392,0.92549,0.00002,490.24768,0.00888,2.9928,0,0,0,0,0,61.10898,0,0,0,0.27784,0
,2007-05-26,1,0,13.911,59.15,1.787,0,0,23.4,13.02799,0,0,0,0,0,0,0,0,0,2.88166,0.15868,0.44378,0.92519,0.00002,490.08901,0.00891,3.00891,0,0,0,0,0,60.8194,0,0,0,0.27651,0
,2007-05-27,1,0,18.035,52.85,1.468,0,0,25.55,13.99876,0,0,0,0,0,0,0,0,0,3.61196,0.20837,0.44359,0.92479,0.00002,489.88064,0.00894,3.02195,0,0,0,0,0,60.52704,0,0,0,0.2752,0
,2007-05-28,1,0.762,21.32,48.85,2.058,0.762,0,24.18,13.41059,0.762,0,0,0,0,0.762,0,0,0,4.11146,2.2419,0.44272,0.92299,0.00002,488.92252,0.00898,3.03908,0,0,0,0,0,60.17417,0,0,0,0.27388,0
,2007-05-29,1,7.37,13.454,68.6,2.727,7.37,0,10.92,7.40112,7.37,0,0,0,0,7.37,0,0,0,1.8569,1.8569,0.44772,0.93339,0.00002,494.43562,0.00915,3.11789,0,0,0,0,0,60.35199,0,0,0,0.27228,0
,2007-05-30,1,2.032,11.2995,65.8,1.895,2.032,0,19.23,11.21105,2.032,0,0,0,0,2.032,0,0,0,2.22112,2.22112,0.4474,0.93273,0.00002,494.08632,0.01194,2.82518,0,0,0,0,0,60.20805,0,0,0,0.27309,0
,2007-05-31,1,0.254,14.117,58.15,1.834,0.254,0,21.89,12.36586,0.254,0,0,0,0,0.254,0,0,0,2.83407,2.83395,0.44505,0.92783,0.00002,491.48931,0.00882,2.71621,0,0,0,0,0,59.74461,0,0,0,0.27243,0
,2007-06-01,1,0,15.035,61.3,1.564,0,0,15.96,9.72784,0,0,0,0,0,0,0,0,0,2.43666,2.30018,0.44296,0.92349,0.00002,489.18915,0.0087,2.90732,0,0,0,0,0,59.28553,0,0,0,0.27034,0
,2007-06-02,1,0,15.331,60.55,1.318,0,0,25.85,14.31186,0,0,0,0,0,0,0,0,0,3.20134,0.07756,0.44289,0.92334,0.00002,489.1116,0.0091,3.09566,0,0,0,0,0,59.01047,0,0,0,0.26826,0
,2007-06-03,1,0,16.325,60.95,2.032,0,0,21.16,12.19105,0,0,0,0,0,0,0,0,0,2.97218,0.07494,0.44283,0.9232,0.00002,489.03665,0.00912,3.10244,0,0,0,0,0,58.73726,0,0,0,0.26702,0
,2007-06-04,1,1.016,16.125,58.75,1.512,1.016,0,19.69,11.45572,1.016,0,0,0,0,1.016,0,0,0,2.8728,1.69566,0.44221,0.92192,0.00002,488.35699,0.00913,3.10863,0,0,0,0,0,58.41531,0,0,0,0.26578,0
,2007-06-05,1,0,17.755,58.65,1.654,0,0,18.83,11.11378,0,0,0,0,0,0,0,0,0,2.9997,0.07194,0.44215,0.92178,0.00002,488.28505,0.00925,3.16468,0,0,0,0,0,58.14491,0,0,0,0.26432,0
,2007-06-06,1,0,18.545,51.25,4.223,0,0,20.25,11.62775,0,0,0,0,0,0,0,0,0,3.77416,0.09052,0.44206,0.92161,0.00002,488.19453,0.00927,3.17074,0,0,0,0,0,57.8743,0,0,0,0.2631,0
,2007-06-07,1,0,11.2985,49.35,5.374,0,0,20.09,11.35865,0,0,0,0,0,0,0,0,0,2.81,0.06745,0.442,0.92148,0.00002,488.12708,0.00928,3.17823,0,0,0,0,0,57.60683,0,0,0,0.26187,0
,2007-06-08,1,0,13.0145,54.5,1.654,0,0,28.01,15.04485,0,0,0,0,0,0,0,0,0,3.17384,0.07661,0.44193,0.92134,0.00002,488.05046,0.00929,3.18382,0,0,0,0,0,57.3398,0,0,0,0.26066,0
,2007-06-09,1,0,17.908,47.75,1.542,0,0,27.6,14.80687,0,0,0,0,0,0,0,0,0,3.93422,0.09728,0.44185,0.92116,0.00002,487.95318,0.00931,3.19017,0,0,0,0,0,57.07227,0,0,0,0.25946,0
,2007-06-10,1,0,20.415,47.8,1.304,0,0,28.27,15.25148,0,0,0,0,0,0,0,0,0,4.28584,0.11358,0.44174,0.92094,0.00002,487.83961,0.00932,3.19822,0,0,0,0,0,56.8046,0,0,0,0.25825,0
,2007-06-11,1,0,21.51,48.4,1.874,0,0,22.82,12.85644,0,0,0,0,0,0,0,0,0,4.14657,0.12509,0.44163,0.9207,0.00002,487.71451,0.00934,3.20763,0,0,0,0,0,56.53717,0,0,0,0.25703,0
,2007-06-12,1,6.096,17.23,69.1,2.779,6.096,0,8.18,6.13601,6.096,0,0,0,0,6.096,0,0,0,2.04007,2.04007,0.4453,0.92836,0.00002,491.77044,0.00937,3.21801,0,0,0,0,0,56.6151,0,0,0,0.25582,0
,2007-06-13,1,0,17.65,56.85,3.067,0,0,24.94,13.93113,0,0,0,0,0,0,0,0,0,3.57446,3.57396,0.44207,0.92161,0.00002,488.19647,0.00864,2.88498,0,0,0,0,0,56.06582,0,0,0,0.25618,0
,2007-06-14,1,0,17.515,57.8,1.541,0,0,26.32,14.59946,0,0,0,0,0,0,0,0,0,3.56032,1.53943,0.44067,0.91871,0.00002,486.65704,0.00928,3.17745,0,0,0,0,0,55.68364,0,0,0,0.25369,0
,2007-06-15,1,0,21.53,57.6,1.674,0,0,25.86,14.65304,0,0,0,0,0,0,0,0,0,4.07984,0.09785,0.44058,0.91852,0.00002,486.55919,0.00955,3.30566,0,0,0,0,0,55.42326,0,0,0,0.25196,0
,2007-06-16,1,0,22.245,54.95,2.071,0,0,20.4,11.98479,0,0,0,0,0,0,0,0,0,3.91563,0.09391,0.4405,0.91835,0.00002,486.46529,0.00957,3.31406,0,0,0,0,0,55.16463,0,0,0,0.25078,0
,2007-06-17,1,0,24.22,51.55,2.637,0,0,27.01,15.15654,0,0,0,0,0,0,0,0,0,4.99901,0.11991,0.44039,0.91812,0.00002,486.34538,0.00959,3.32189,0,0,0,0,0,54.905,0,0,0,0.24961,0
,2007-06-18,1,0,19.125,37.85,2.218,0,0,28.34,14.71864,0,0,0,0,0,0,0,0,0,4.65467,0.11175,0.44029,0.91791,0.00002,486.23363,0.00961,3.33189,0,0,0,0,0,54.64722,0,0,0,0.24844,0
,2007-06-19,1,0,20.155,47.15,1.307,0,0,28.64,15.37011,0,0,0,0,0,0,0,0,0,4.33583,0.10455,0.44019,0.91771,0.00002,486.12907,0.00963,3.34121,0,0,0,0,0,54.3912,0,0,0,0.24727,0
,2007-06-20,1,0,23.785,51.6,1.448,0,0,27.65,15.4179,0,0,0,0,0,0,0,0,0,4.71159,0.11535,0.44009,0.91749,0.00002,486.01372,0.00965,3.34994,0,0,0,0,0,54.13544,0,0,0,0.24611,0
,2007-06-21,1,0,23.985,44.7,2.345,0,0,21.31,12.14627,0,0,0,0,0,0,0,0,0,4.82182,0.12276,0.43998,0.91726,0.00002,485.89096,0.00967,3.35956,0,0,0,0,0,53.88021,0,0,0,0.24496,0
,2007-06-22,1,0,20.985,54.35,2.116,0,0,18.06,10.78681,0,0,0,0,0,0,0,0,0,3.64934,0.10009,0.43989,0.91707,0.00002,485.79088,0.00969,3.36982,0,0,0,0,0,53.62802,0,0,0,0.2438,0
,2007-06-23,1,0,21.275,52,1.699,0,0,28,15.37678,0,0,0,0,0,0,0,0,0,4.41447,0.13531,0.43977,0.91682,0.00002,485.65556,0.00971,3.37819,0,0,0,0,0,53.37403,0,0,0,0.24266,0
,2007-06-24,1,0,24.385,48,1.814,0,0,24.42,13.74363,0,0,0,0,0,0,0,0,0,4.8018,0.163,0.43962,0.91651,0.00002,485.49256,0.00973,3.38949,0,0,0,0,0,53.11886,0,0,0,0.24151,0
,2007-06-25,1,0,24.48,46.25,1.403,0,0,27.78,15.22057,0,0,0,0,0,0,0,0,0,4.98517,0.17907,0.43946,0.91617,0.00002,485.31349,0.00976,3.40312,0,0,0,0,0,52.86348,0,0,0,0.24036,0
,2007-06-26,1,0,20.055,62.4,2.669,0,0,19.05,11.39071,0,0,0,0,0,0,0,0,0,3.32442,0.12149,0.43935,0.91594,0.00002,485.192,0.00979,3.41811,0,0,0,0,0,52.61407,0,0,0,0.2392,0
,2007-06-27,1,0,20.465,64.6,2.001,0,0,15.81,9.86834,0,0,0,0,0,0,0,0,0,2.98281,0.11767,0.43924,0.91572,0.00002,485.07433,0.00981,3.4283,0,0,0,0,0,52.36612,0,0,0,0.23807,0
,2007-06-28,1,0.254,23,60.3,2.882,0.254,0,24.33,14.09766,0.254,0,0,0,0,0.254,0,0,0,4.21864,0.52969,0.43899,0.9152,0.00002,484.79865,0.00983,3.43816,0,0,0,0,0,52.10602,0,0,0,0.23695,0
,2007-06-29,1,0,22.24,58.85,2.443,0,0,25.8,14.68386,0,0,0,0,0,0,0,0,0,4.22665,0.12641,0.43888,0.91496,0.00002,484.67224,0.00988,3.46125,0,0,0,0,0,51.85959,0,0,0,0.23577,0
,2007-06-30,1,0,22.99,45.4,1.721,0,0,25.29,13.88366,0,0,0,0,0,0,0,0,0,4.68615,0.15389,0.43874,0.91467,0.00002,484.51835,0.0099,3.47189,0,0,0,0,0,51.61199,0,0,0,0.23466,0
,2007-07-01,1,3.048,25.48,50.2,2.462,3.048,0,26.75,15.00918,3.048,0,0,0,0,3.048,0,0,0,5.2565,5.24174,0.43794,0.91301,0.00002,483.64085,0.00993,3.48481,0,0,0,0,0,51.30458,0,0,0,0.23354,0
,2007-07-02,1,0,25.87,53,2.624,0,0,26.72,15.18248,0,0,0,0,0,0,0,0,0,5.22117,0.12522,0.43783,0.91278,0.00002,483.51563,0.01008,3.55852,0,0,0,0,0,51.06172,0,0,0,0.23215,0
,2007-07-03,1,0,24.595,52.15,3.065,0,0,19.27,11.42468,0,0,0,0,0,0,0,0,0,4.60753,0.1105,0.43773,0.91257,0.00002,483.40512,0.01011,3.56921,0,0,0,0,0,50.82133,0,0,0,0.23105,0
,2007-07-04,1,0,23.09,55.7,2.125,0,0,27.18,15.24194,0,0,0,0,0,0,0,0,0,4.54955,0.10911,0.43763,0.91236,0.00002,483.29601,0.01013,3.57854,0,0,0,0,0,50.58214,0,0,0,0.22996,0
,2007-07-05,1,0,23.59,53.1,1.567,0,0,25.73,14.45745,0,0,0,0,0,0,0,0,0,4.48478,0.10757,0.43753,0.91216,0.00002,483.18845,0.01014,3.58775,0,0,0,0,0,50.34416,0,0,0,0.22888,0
,2007-07-06,1,0,23.69,51.05,1.699,0,0,27.51,15.1934,0,0,0,0,0,0,0,0,0,4.74823,0.11392,0.43743,0.91195,0.00002,483.07452,0.01016,3.59683,0,0,0,0,0,50.10672,0,0,0,0.2278,0
,2007-07-07,1,0,24.48,46.05,1.874,0,0,25.18,13.89947,0,0,0,0,0,0,0,0,0,4.91406,0.11804,0.43732,0.91172,0.00002,482.95648,0.01018,3.60645,0,0,0,0,0,49.87,0,0,0,0.22673,0
,2007-07-08,1,0.254,23.225,53.25,1.744,0.254,0,19.24,11.3268,0.254,0,0,0,0,0.254,0,0,0,3.92884,0.11704,0.43745,0.91198,0.00002,483.09344,0.0102,3.61642,0,0,0,0,0,49.6559,0,0,0,0.22566,0
,2007-07-09,1,0,23.03,56.15,1.307,0,0,24.86,14.08721,0,0,0,0,0,0,0,0,0,4.15955,0.13389,0.43732,0.91173,0.00002,482.95955,0.01018,3.6049,0,0,0,0,0,49.41992,0,0,0,0.22469,0
,2007-07-10,1,0,22.33,58.55,3.066,0,0,21.57,12.53242,0,0,0,0,0,0,0,0,0,4.0099,0.13645,0.4372,0.91147,0.00002,482.8231,0.0102,3.61616,0,0,0,0,0,49.18474,0,0,0,0.22362,0
,2007-07-11,1,4.064,22.04,62.6,1.856,4.064,0,24.03,13.83659,4.064,0,0,0,0,4.064,0,0,0,3.83274,3.83208,0.43741,0.91191,0.00002,483.05502,0.01023,3.62771,0,0,0,0,0,48.98177,0,0,0,0.22256,0
,2007-07-12,1,10.92,20.925,67.85,1.837,10.92,0,13.56,8.73955,10.92,0,0,0,0,10.92,0,0,0,2.67393,2.67393,0.44488,0.92747,0.00002,491.30015,0.01022,3.60906,0,0,0,0,0,49.44651,0,0,0,0.22164,0
,2007-07-13,1,0,21.835,55.6,1.295,0,0,25.97,14.43439,0,0,0,0,0,0,0,0,0,4.09596,4.09596,0.44117,0.91974,0.00002,487.20419,0.00873,2.92417,0,0,0,0,0,48.88654,0,0,0,0.22374,0
,2007-07-14,1,0,23.955,52.85,1.522,0,0,24.88,13.96004,0,0,0,0,0,0,0,0,0,4.41687,4.41674,0.43717,0.9114,0.00002,482.78745,0.00946,3.25967,0,0,0,0,0,48.29427,0,0,0,0.22121,0
,2007-07-15,1,0,24.255,53.4,1.123,0,0,26.38,14.71085,0,0,0,0,0,0,0,0,0,4.44855,0.89631,0.43636,0.90971,0.00002,481.89113,0.01023,3.62996,0,0,0,0,0,47.99902,0,0,0,0.21853,0
,2007-07-16,1,0,24.72,48.9,1.119,0,0,24.76,13.74394,0,0,0,0,0,0,0,0,0,4.43892,0.10717,0.43626,0.90951,0.00002,481.78397,0.01039,3.70653,0,0,0,0,0,47.77257,0,0,0,0.21719,0
,2007-07-17,1,0,25.445,49.85,1.521,0,0,22.16,12.61853,0,0,0,0,0,0,0,0,0,4.45182,0.10861,0.43616,0.9093,0.00002,481.67535,0.01041,3.71577,0,0,0,0,0,47.54716,0,0,0,0.21617,0
,2007-07-18,1,0,26.46,49.6,1.58,0,0,25.31,14.1671,0,0,0,0,0,0,0,0,0,4.91391,0.12247,0.43605,0.90907,0.00002,481.55289,0.01043,3.72499,0,0,0,0,0,47.32159,0,0,0,0.21515,0
,2007-07-19,1,0,23.895,64.8,2.243,0,0,17.62,10.78112,0,0,0,0,0,0,0,0,0,3.48349,0.09001,0.43597,0.9089,0.00002,481.46287,0.01045,3.7354,0,0,0,0,0,47.09979,0,0,0,0.21412,0
,2007-07-20,1,0,25.84,57.2,2.093,0,0,25.06,14.35449,0,0,0,0,0,0,0,0,0,4.67722,0.12773,0.43585,0.90866,0.00002,481.33514,0.01046,3.74306,0,0,0,0,0,46.87579,0,0,0,0.21312,0
,2007-07-21,1,0,26,51.15,1.351,0,0,24.24,13.64566,0,0,0,0,0,0,0,0,0,4.57953,0.1329,0.43573,0.90841,0.00002,481.20224,0.01048,3.75391,0,0,0,0,0,46.65235,0,0,0,0.21211,0
,2007-07-22,1,0,26.16,51.7,1.934,0,0,25.82,14.42424,0,0,0,0,0,0,0,0,0,4.95116,0.15226,0.4356,0.90812,0.00002,481.04998,0.01051,3.76522,0,0,0,0,0,46.42827,0,0,0,0.2111,0
,2007-07-23,1,0,25.67,50.7,1.463,0,0,23.94,13.41266,0,0,0,0,0,0,0,0,0,4.55388,0.14546,0.43546,0.90785,0.00002,480.90452,0.01053,3.77818,0,0,0,0,0,46.20577,0,0,0,0.21008,0
,2007-07-24,1,0,25.675,51.65,1.432,0,0,24.67,13.78639,0,0,0,0,0,0,0,0,0,4.57676,0.15094,0.43533,0.90756,0.00002,480.75358,0.01056,3.79058,0,0,0,0,0,45.9838,0,0,0,0.20908,0
,2007-07-25,1,0,25.805,48.85,2.197,0,0,23.62,13.14127,0,0,0,0,0,0,0,0,0,4.8906,0.16419,0.43518,0.90725,0.00002,480.5894,0.01058,3.80344,0,0,0,0,0,45.7617,0,0,0,0.20807,0
,2007-07-26,1,0,23.95,55.15,2.299,0,0,21.65,12.33333,0,0,0,0,0,0,0,0,0,4.21083,0.14135,0.43505,0.90699,0.00002,480.44805,0.01061,3.81745,0,0,0,0,0,45.54254,0,0,0,0.20707,0
,2007-07-27,1,21.84,22.895,69.9,2.157,21.84,0,17.86,10.86023,21.84,0,0,0,0,21.84,0,0,0,3.13154,3.13154,0.45155,0.94137,0.00004,498.66147,0.02345,4.31174,0,0,0,0,0,47.31907,0,0,0,0.20607,0
,2007-07-28,1,0.762,22.47,70.8,1.006,0.762,0,20.53,12.17318,0.762,0,0,0,0,0.762,0,0,0,3.22995,3.22995,0.44923,0.93655,0.00002,496.10957,0.00936,2.42717,0,0,0,0,0,46.99915,0,0,0,0.21411,0
,2007-07-29,1,0,22.775,66.2,1.037,0,0,21.42,12.47459,0,0,0,0,0,0,0,0,0,3.43927,3.43927,0.44612,0.93006,0.00001,492.67035,0.00787,2.53442,0,0,0,0,0,46.50999,0,0,0,0.21267,0
,2007-07-30,1,0,23.425,62.2,1.522,0,0,24,13.61752,0,0,0,0,0,0,0,0,0,3.91337,3.91337,0.44257,0.92267,0.00001,488.75698,0.00847,2.81031,0,0,0,0,0,45.97812,0,0,0,0.21045,0
,2007-07-31,1,0,23.455,59.35,1.366,0,0,24.59,13.75287,0,0,0,0,0,0,0,0,0,4.01362,4.01362,0.43894,0.9151,0.00002,484.74336,0.00918,3.13103,0,0,0,0,0,45.43516,0,0,0,0.20805,0
,2007-08-01,1,3.302,24.815,59.7,2.103,3.302,0,19.89,11.62138,3.302,0,0,0,0,3.302,0,0,0,3.91405,3.91401,0.43836,0.91388,0.00002,484.09853,0.01067,3.49726,0,0,0,0,0,45.2067,0,0,0,0.20559,0
